   ,DAY,SELF_PASSWORD_CHANGE,HELPED_PASSWORD_CHANGE,SET_ANSWERS,FORGOT_PASSWORD_AUTHN_SUCCESS,FORGOT_PASSWORD_AUTHN_FAIL,FORGOT_PASSWORD_AUTHN_LOCKED,EXPIRATION_NOTICE_SENT,PASSWORD_EXPIRED,PASSWORD_UNLOCK,PASSWORD_UNLOCK_ENT_LDAP,PASSWORD_UNLOCK_AD
457,2/23/04,14,4,0,0,0,0,0,0,0,0,0
458,2/24/04,12,2,0,0,0,0,0,0,0,0,0
459,2/25/04,8,3,0,0,0,0,0,0,0,0,0
460,2/26/04,20,0,0,0,0,0,0,0,0,0,0
461,2/27/04,11,4,0,0,0,0,0,0,0,0,0
462,2/28/04,2,0,0,0,0,0,0,0,0,0,0
463,2/29/04,10,0,0,0,0,0,0,0,0,0,0
464,3/1/04,14,3,0,0,0,0,0,0,0,0,0
465,3/2/04,14,5,0,0,0,0,0,0,0,0,0
466,3/3/04,11,0,0,0,0,0,0,0,0,0,0
467,3/4/04,15,1,0,0,0,0,0,0,0,0,0
468,3/5/04,10,1,0,0,0,0,0,0,0,0,0
469,3/6/04,4,0,0,0,0,0,0,0,0,0,0
470,3/7/04,4,1,0,0,0,0,0,0,0,0,0
471,3/8/04,14,6,0,0,0,0,0,0,0,0,0
472,3/9/04,17,2,0,0,0,0,0,0,0,0,0
473,3/10/04,13,0,0,0,0,0,0,0,0,0,0
474,3/11/04,6,2,0,0,0,0,0,0,0,0,0
475,3/12/04,19,9,0,0,0,0,0,0,0,0,0
476,3/13/04,5,0,0,0,0,0,0,0,0,0,0
477,3/14/04,9,0,0,0,0,0,0,0,0,0,0
478,3/15/04,22,3,0,0,0,0,0,0,0,0,0
479,3/16/04,23,4,0,0,0,0,0,0,0,0,0
480,3/17/04,10,4,0,0,0,0,0,0,0,0,0
481,3/18/04,17,3,0,0,0,0,0,0,0,0,0
482,3/19/04,18,1,0,0,0,0,0,0,0,0,0
483,3/20/04,6,0,0,0,0,0,0,0,0,0,0
484,3/21/04,3,0,0,0,0,0,0,0,0,0,0
485,3/22/04,24,2,0,0,0,0,0,0,0,0,0
486,3/23/04,40,1,0,0,0,0,0,0,0,0,0
487,3/24/04,60,2,0,0,0,0,0,0,0,0,0
488,3/25/04,15,4,0,0,0,0,0,0,0,0,0
489,3/26/04,23,3,0,0,0,0,0,0,0,0,0
490,3/27/04,13,0,0,0,0,0,0,0,0,0,0
491,3/28/04,14,0,0,0,0,0,0,0,0,0,0
492,3/29/04,46,5,0,0,0,0,0,0,0,0,0
493,3/30/04,27,3,0,0,0,0,0,0,0,0,0
494,3/31/04,20,0,0,0,0,0,0,0,0,0,0
495,4/1/04,35,6,0,0,0,0,0,0,0,0,0
496,4/2/04,20,2,0,0,0,0,0,0,0,0,0
497,4/3/04,3,0,0,0,0,0,0,0,0,0,0
498,4/4/04,8,0,0,0,0,0,0,0,0,0,0
499,4/5/04,38,4,0,0,0,0,0,0,0,0,0
500,4/6/04,27,1,0,0,0,0,0,0,0,0,0
501,4/7/04,16,3,0,0,0,0,0,0,0,0,0
502,4/8/04,16,3,0,0,0,0,0,0,0,0,0
503,4/9/04,14,0,0,0,0,0,0,0,0,0,0
504,4/10/04,3,0,0,0,0,0,0,0,0,0,0
505,4/11/04,5,0,0,0,0,0,0,0,0,0,0
506,4/12/04,18,1,0,0,0,0,0,0,0,0,0
507,4/13/04,12,0,0,0,0,0,0,0,0,0,0
508,4/14/04,18,3,0,0,0,0,0,0,0,0,0
509,4/15/04,10,2,0,0,0,0,0,0,0,0,0
510,4/16/04,8,2,0,0,0,0,0,0,0,0,0
511,4/17/04,3,0,0,0,0,0,0,0,0,0,0
512,4/18/04,8,0,0,0,0,0,0,0,0,0,0
513,4/19/04,10,4,0,0,0,0,0,0,0,0,0
514,4/20/04,11,5,0,0,0,0,0,0,0,0,0
515,4/21/04,18,3,0,0,0,0,0,0,0,0,0
516,4/22/04,11,5,0,0,0,0,0,0,0,0,0
517,4/23/04,6,2,0,0,0,0,0,0,0,0,0
518,4/24/04,3,0,0,0,0,0,0,0,0,0,0
519,4/25/04,3,0,0,0,0,0,0,0,0,0,0
520,4/26/04,10,1,0,0,0,0,0,0,0,0,0
521,4/27/04,9,2,0,0,0,0,0,0,0,0,0
522,4/28/04,17,4,0,0,0,0,0,0,0,0,0
523,4/29/04,13,1,0,0,0,0,0,0,0,0,0
524,4/30/04,10,0,0,0,0,0,0,0,0,0,0
525,5/1/04,2,0,0,0,0,0,0,0,0,0,0
526,5/2/04,4,0,0,0,0,0,0,0,0,0,0
527,5/3/04,8,4,0,0,0,0,0,0,0,0,0
528,5/4/04,18,2,0,0,0,0,0,0,0,0,0
529,5/5/04,15,2,0,0,0,0,0,0,0,0,0
530,5/6/04,8,2,0,0,0,0,0,0,0,0,0
531,5/7/04,1,3,0,0,0,0,0,0,0,0,0
532,5/8/04,5,0,0,0,0,0,0,0,0,0,0
533,5/9/04,3,0,0,0,0,0,0,0,0,0,0
534,5/10/04,11,5,0,0,0,0,0,0,0,0,0
535,5/11/04,10,2,0,0,0,0,0,0,0,0,0
536,5/12/04,11,2,0,0,0,0,0,0,0,0,0
537,5/13/04,10,1,0,0,0,0,0,0,0,0,0
538,5/14/04,6,3,0,0,0,0,0,0,0,0,0
539,5/15/04,1,0,0,0,0,0,0,0,0,0,0
540,5/16/04,6,0,0,0,0,0,0,0,0,0,0
541,5/17/04,16,0,0,0,0,0,0,0,0,0,0
542,5/18/04,12,4,0,0,0,0,0,0,0,0,0
543,5/19/04,8,0,0,0,0,0,0,0,0,0,0
544,5/20/04,8,5,0,0,0,0,0,0,0,0,0
545,5/21/04,7,0,0,0,0,0,0,0,0,0,0
546,5/22/04,1,1,0,0,0,0,0,0,0,0,0
547,5/23/04,7,0,0,0,0,0,0,0,0,0,0
548,5/24/04,13,4,0,0,0,0,0,0,0,0,0
549,5/25/04,10,1,0,0,0,0,0,0,0,0,0
550,5/26/04,18,6,0,0,0,0,0,0,0,0,0
551,5/27/04,8,2,0,0,0,0,0,0,0,0,0
552,5/28/04,7,1,0,0,0,0,0,0,0,0,0
553,5/29/04,1,1,0,0,0,0,0,0,0,0,0
554,5/30/04,1,0,0,0,0,0,0,0,0,0,0
555,5/31/04,5,0,0,0,0,0,0,0,0,0,0
556,6/1/04,8,2,0,0,0,0,0,0,0,0,0
557,6/2/04,10,3,0,0,0,0,0,0,0,0,0
558,6/3/04,8,3,0,0,0,0,0,0,0,0,0
559,6/4/04,9,2,0,0,0,0,0,0,0,0,0
560,6/5/04,5,0,0,0,0,0,0,0,0,0,0
561,6/6/04,11,0,0,0,0,0,0,0,0,0,0
562,6/7/04,16,4,0,0,0,0,0,0,0,0,0
563,6/8/04,15,5,0,0,0,0,0,0,0,0,0
564,6/9/04,11,2,0,0,0,0,0,0,0,0,0
565,6/10/04,7,2,0,0,0,0,0,0,0,0,0
566,6/11/04,9,1,0,0,0,0,0,0,0,0,0
567,6/12/04,5,0,0,0,0,0,0,0,0,0,0
568,6/13/04,7,0,0,0,0,0,0,0,0,0,0
569,6/14/04,15,3,0,0,0,0,0,0,0,0,0
570,6/15/04,24,2,0,0,0,0,0,0,0,0,0
571,6/16/04,32,2,0,0,0,0,0,0,0,0,0
572,6/17/04,20,4,0,0,0,0,0,0,0,0,0
573,6/18/04,16,2,0,0,0,0,0,0,0,0,0
574,6/19/04,8,0,0,0,0,0,0,0,0,0,0
575,6/20/04,7,0,0,0,0,0,0,0,0,0,0
576,6/21/04,19,3,0,0,0,0,0,0,0,0,0
577,6/22/04,3,1,0,0,0,0,0,0,0,0,0
578,6/23/04,14,5,0,0,0,0,0,0,0,0,0
579,6/24/04,3,2,0,0,0,0,0,0,0,0,0
580,6/25/04,4,2,0,0,0,0,0,0,0,0,0
581,6/26/04,6,0,0,0,0,0,0,0,0,0,0
582,6/27/04,0,0,0,0,0,0,0,0,0,0,0
583,6/28/04,10,0,0,0,0,0,0,0,0,0,0
584,6/29/04,17,4,0,0,0,0,0,0,0,0,0
585,6/30/04,12,1,0,0,0,0,0,0,0,0,0
586,7/1/04,7,4,0,0,0,0,0,0,0,0,0
587,7/2/04,10,2,0,0,0,0,0,0,0,0,0
588,7/3/04,1,0,0,0,0,0,0,0,0,0,0
589,7/4/04,1,0,0,0,0,0,0,0,0,0,0
590,7/5/04,3,0,0,0,0,0,0,0,0,0,0
591,7/6/04,12,6,0,0,0,0,0,0,0,0,0
592,7/7/04,8,5,0,0,0,0,0,0,0,0,0
593,7/8/04,10,2,0,0,0,0,0,0,0,0,0
594,7/9/04,5,1,0,0,0,0,0,0,0,0,0
595,7/10/04,1,0,0,0,0,0,0,0,0,0,0
596,7/11/04,1,0,0,0,0,0,0,0,0,0,0
597,7/12/04,3,4,0,0,0,0,0,0,0,0,0
598,7/13/04,2,1,0,0,0,0,0,0,0,0,0
599,7/14/04,9,4,0,0,0,0,0,0,0,0,0
600,7/15/04,5,3,0,0,0,0,0,0,0,0,0
601,7/16/04,5,2,0,0,0,0,0,0,0,0,0
602,7/17/04,0,0,0,0,0,0,0,0,0,0,0
603,7/18/04,2,0,0,0,0,0,0,0,0,0,0
604,7/19/04,4,4,0,0,0,0,0,0,0,0,0
605,7/20/04,3,4,0,0,0,0,0,0,0,0,0
606,7/21/04,6,2,0,0,0,0,0,0,0,0,0
607,7/22/04,16,0,0,0,0,0,0,0,0,0,0
608,7/23/04,4,2,0,0,0,0,0,0,0,0,0
609,7/24/04,0,0,0,0,0,0,0,0,0,0,0
610,7/25/04,2,0,0,0,0,0,0,0,0,0,0
611,7/26/04,11,2,0,0,0,0,0,0,0,0,0
612,7/27/04,16,5,0,0,0,0,0,0,0,0,0
613,7/28/04,19,4,0,0,0,0,0,0,0,0,0
614,7/29/04,146,2,0,0,0,0,0,0,0,0,0
615,7/30/04,218,4,0,0,0,0,0,0,0,0,0
616,7/31/04,111,0,0,0,0,0,0,0,0,0,0
617,8/1/04,90,0,0,0,0,0,0,0,0,0,0
618,8/2/04,311,6,0,0,0,0,0,0,0,0,0
619,8/3/04,378,4,0,0,0,0,0,0,0,0,0
620,8/4/04,195,1,0,0,0,0,0,0,0,0,0
621,8/5/04,192,3,0,0,0,0,0,0,0,0,0
622,8/6/04,140,1,0,0,0,0,0,0,0,0,0
623,8/7/04,78,0,0,0,0,0,0,0,0,0,0
624,8/8/04,65,0,0,0,0,0,0,0,0,0,0
625,8/9/04,214,5,0,0,0,0,0,0,0,0,0
626,8/10/04,151,9,0,0,0,0,0,0,0,0,0
627,8/11/04,132,1,0,0,0,0,0,0,0,0,0
628,8/12/04,106,8,0,0,0,0,0,0,0,0,0
629,8/13/04,105,2,0,0,0,0,0,0,0,0,0
630,8/14/04,73,0,0,0,0,0,0,0,0,0,0
631,8/15/04,88,0,0,0,0,0,0,0,0,0,0
632,8/16/04,144,3,0,0,0,0,0,0,0,0,0
633,8/17/04,122,4,0,0,0,0,0,0,0,0,0
634,8/18/04,97,2,0,0,0,0,0,0,0,0,0
635,8/19/04,105,8,0,0,0,0,0,0,0,0,0
636,8/20/04,110,2,0,0,0,0,0,0,0,0,0
637,8/21/04,52,0,0,0,0,0,0,0,0,0,0
638,8/22/04,49,1,0,0,0,0,0,0,0,0,0
639,8/23/04,113,4,0,0,0,0,0,0,0,0,0
640,8/24/04,103,6,0,0,0,0,0,0,0,0,0
641,8/25/04,87,5,0,0,0,0,0,0,0,0,0
642,8/26/04,93,5,0,0,0,0,0,0,0,0,0
643,8/27/04,61,8,0,0,0,0,0,0,0,0,0
644,8/28/04,36,0,0,0,0,0,0,0,0,0,0
645,8/29/04,39,0,0,0,0,0,0,0,0,0,0
646,8/30/04,73,9,0,0,0,0,0,0,0,0,0
647,8/31/04,77,3,0,0,0,0,0,0,0,0,0
648,9/1/04,89,10,0,0,0,0,0,0,0,0,0
649,9/2/04,65,8,0,0,0,0,0,0,0,0,0
650,9/3/04,65,12,0,0,0,0,0,0,0,0,0
651,9/4/04,28,0,0,0,0,0,0,0,0,0,0
652,9/5/04,33,0,0,0,0,0,0,0,0,0,0
653,9/6/04,66,0,0,0,0,0,0,0,0,0,0
654,9/7/04,70,2,0,0,0,0,0,0,0,0,0
655,9/8/04,65,10,0,0,0,0,0,0,0,0,0
656,9/9/04,45,15,0,0,0,0,0,0,0,0,0
657,9/10/04,41,10,0,0,0,0,0,0,0,0,0
658,9/11/04,16,1,0,0,0,0,0,0,0,0,0
659,9/12/04,38,3,0,0,0,0,0,0,0,0,0
660,9/13/04,34,8,0,0,0,0,0,0,0,0,0
661,9/14/04,44,7,0,0,0,0,0,0,0,0,0
662,9/15/04,61,6,0,0,0,0,0,0,0,0,0
663,9/16/04,46,15,0,0,0,0,0,0,0,0,0
664,9/17/04,50,1,0,0,0,0,0,0,0,0,0
665,9/18/04,39,0,0,0,0,0,0,0,0,0,0
666,9/19/04,85,0,0,0,0,0,0,0,0,0,0
667,9/20/04,130,6,0,0,0,0,0,0,0,0,0
668,9/21/04,148,12,0,0,0,0,0,0,0,0,0
669,9/22/04,112,11,0,0,0,0,0,0,0,0,0
670,9/23/04,81,5,0,0,0,0,0,0,0,0,0
671,9/24/04,39,10,0,0,0,0,0,0,0,0,0
672,9/25/04,15,0,0,0,0,0,0,0,0,0,0
673,9/26/04,30,0,0,0,0,0,0,0,0,0,0
674,9/27/04,56,6,0,0,0,0,0,0,0,0,0
675,9/28/04,60,4,0,0,0,0,0,0,0,0,0
676,9/29/04,42,1,0,0,0,0,0,0,0,0,0
677,9/30/04,37,4,0,0,0,0,0,0,0,0,0
678,10/1/04,21,5,0,0,0,0,0,0,0,0,0
679,10/2/04,6,0,0,0,0,0,0,0,0,0,0
680,10/3/04,20,0,0,0,0,0,0,0,0,0,0
681,10/4/04,55,5,0,0,0,0,0,0,0,0,0
682,10/5/04,31,9,0,0,0,0,0,0,0,0,0
683,10/6/04,27,4,0,0,0,0,0,0,0,0,0
684,10/7/04,23,3,0,0,0,0,0,0,0,0,0
685,10/8/04,22,6,0,0,0,0,0,0,0,0,0
686,10/9/04,10,1,0,0,0,0,0,0,0,0,0
687,10/10/04,14,0,0,0,0,0,0,0,0,0,0
688,10/11/04,50,10,0,0,0,0,0,0,0,0,0
689,10/12/04,34,5,0,0,0,0,0,0,0,0,0
690,10/13/04,25,1,0,0,0,0,0,0,0,0,0
691,10/14/04,13,6,0,0,0,0,0,0,0,0,0
692,10/15/04,13,2,0,0,0,0,0,0,0,0,0
693,10/16/04,1,0,0,0,0,0,0,0,0,0,0
694,10/17/04,12,0,0,0,0,0,0,0,0,0,0
695,10/18/04,11,2,0,0,0,0,0,0,0,0,0
696,10/19/04,24,10,0,0,0,0,0,0,0,0,0
697,10/20/04,16,8,0,0,0,0,0,0,0,0,0
698,10/21/04,23,10,0,0,0,0,0,0,0,0,0
699,10/22/04,19,3,0,0,0,0,0,0,0,0,0
700,10/23/04,5,0,0,0,0,0,0,0,0,0,0
701,10/24/04,7,0,0,0,0,0,0,0,0,0,0
702,10/25/04,15,7,0,0,0,0,0,0,0,0,0
703,10/26/04,19,6,0,0,0,0,0,0,0,0,0
704,10/27/04,30,8,0,0,0,0,0,0,0,0,0
705,10/28/04,48,12,0,0,0,0,0,0,0,0,0
706,10/29/04,36,11,0,0,0,0,0,0,0,0,0
707,10/30/04,16,0,0,0,0,0,0,0,0,0,0
708,10/31/04,15,0,0,0,0,0,0,0,0,0,0
709,11/1/04,43,19,0,0,0,0,0,0,0,0,0
710,11/2/04,46,9,0,0,0,0,0,0,0,0,0
711,11/3/04,29,8,0,0,0,0,0,0,0,0,0
712,11/4/04,40,14,0,0,0,0,0,0,0,0,0
713,11/5/04,33,13,0,0,0,0,0,0,0,0,0
714,11/6/04,12,0,0,0,0,0,0,0,0,0,0
715,11/7/04,12,0,0,0,0,0,0,0,0,0,0
716,11/8/04,29,20,0,0,0,0,0,0,0,0,0
717,11/9/04,31,5,0,0,0,0,0,0,0,0,0
718,11/10/04,17,4,0,0,0,0,0,0,0,0,0
719,11/11/04,9,0,0,0,0,0,0,0,0,0,0
720,11/12/04,16,7,0,0,0,0,0,0,0,0,0
721,11/13/04,3,0,0,0,0,0,0,0,0,0,0
722,11/14/04,11,0,0,0,0,0,0,0,0,0,0
723,11/15/04,33,8,0,0,0,0,0,0,0,0,0
724,11/16/04,21,10,0,0,0,0,0,0,0,0,0
725,11/17/04,28,7,0,0,0,0,0,0,0,0,0
726,11/18/04,29,6,0,0,0,0,0,0,0,0,0
727,11/19/04,21,4,0,0,0,0,0,0,0,0,0
728,11/20/04,8,1,0,0,0,0,0,0,0,0,0
729,11/21/04,8,0,0,0,0,0,0,0,0,0,0
730,11/22/04,36,4,0,0,0,0,0,0,0,0,0
731,11/23/04,31,318,0,0,0,0,0,0,0,0,0
732,11/24/04,33,3,0,0,0,0,0,0,0,0,0
733,11/25/04,11,0,0,0,0,0,0,0,0,0,0
734,11/26/04,12,0,0,0,0,0,0,0,0,0,0
735,11/27/04,6,0,0,0,0,0,0,0,0,0,0
736,11/28/04,46,0,0,0,0,0,0,0,0,0,0
737,11/29/04,101,6,0,0,0,0,0,0,0,0,0
738,11/30/04,44,6,0,0,0,0,0,0,0,0,0
739,12/1/04,39,3,0,0,0,0,0,0,0,0,0
740,12/2/04,25,8,0,0,0,0,0,0,0,0,0
741,12/3/04,14,1,0,0,0,0,0,0,0,0,0
742,12/4/04,9,0,0,0,0,0,0,0,0,0,0
743,12/5/04,11,0,0,0,0,0,0,0,0,0,0
744,12/6/04,27,8,0,0,0,0,0,0,0,0,0
745,12/7/04,18,4,0,0,0,0,0,0,0,0,0
746,12/8/04,27,4,0,0,0,0,0,0,0,0,0
747,12/9/04,23,1,0,0,0,0,0,0,0,0,0
748,12/10/04,19,8,0,0,0,0,0,0,0,0,0
749,12/11/04,10,0,0,0,0,0,0,0,0,0,0
750,12/12/04,12,0,0,0,0,0,0,0,0,0,0
751,12/13/04,26,5,0,0,0,0,0,0,0,0,0
752,12/14/04,44,5,0,0,0,0,0,0,0,0,0
753,12/15/04,89,2,0,0,0,0,0,0,0,0,0
754,12/16/04,22,7,0,0,0,0,0,0,0,0,0
755,12/17/04,29,1,0,0,0,0,0,0,0,0,0
756,12/18/04,13,1,0,0,0,0,0,0,0,0,0
757,12/19/04,8,0,0,0,0,0,0,0,0,0,0
758,12/20/04,21,2,0,0,0,0,0,0,0,0,0
759,12/21/04,10,2,0,0,0,0,0,0,0,0,0
760,12/22/04,12,11,0,0,0,0,0,0,0,0,0
761,12/23/04,12,0,0,0,0,0,0,0,0,0,0
762,12/24/04,4,0,0,0,0,0,0,0,0,0,0
763,12/25/04,5,0,0,0,0,0,0,0,0,0,0
764,12/26/04,8,0,0,0,0,0,0,0,0,0,0
765,12/27/04,13,6,0,0,0,0,0,0,0,0,0
766,12/28/04,10,6,0,0,0,0,0,0,0,0,0
767,12/29/04,15,7,0,0,0,0,0,0,0,0,0
768,12/30/04,16,0,0,0,0,0,0,0,0,0,0
769,12/31/04,13,1,0,0,0,0,0,0,0,0,0
770,1/1/05,17,0,0,0,0,0,0,0,0,0,0
771,1/2/05,93,1,0,0,0,0,0,0,0,0,0
772,1/3/05,98,22,0,0,0,0,0,0,0,0,0
773,1/4/05,67,13,0,0,0,0,0,0,0,0,0
774,1/5/05,60,15,0,0,0,0,0,0,0,0,0
775,1/6/05,43,12,0,0,0,0,0,0,0,0,0
776,1/7/05,29,6,0,0,0,0,0,0,0,0,0
777,1/8/05,43,1,0,0,0,0,0,0,0,0,0
778,1/9/05,33,3,0,0,0,0,0,0,0,0,0
779,1/10/05,155,10,0,0,0,0,0,0,0,0,0
780,1/11/05,97,23,0,0,0,0,0,0,0,0,0
781,1/12/05,134,11,0,0,0,0,0,0,0,0,0
782,1/13/05,69,20,0,0,0,0,0,0,0,0,0
783,1/14/05,39,6,0,0,0,0,0,0,0,0,0
784,1/15/05,15,2,0,0,0,0,0,0,0,0,0
785,1/16/05,4,1,0,0,0,0,0,0,0,0,0
786,1/17/05,15,0,0,0,0,0,0,0,0,0,0
787,1/18/05,92,19,0,0,0,0,0,0,0,0,0
788,1/19/05,162,25,0,0,0,0,0,0,0,0,0
789,1/20/05,132,24,0,0,0,0,0,0,0,0,0
790,1/21/05,114,23,0,0,0,0,0,0,0,0,0
791,1/22/05,9,0,0,0,0,0,0,0,0,0,0
792,1/23/05,13,2,0,0,0,0,0,0,0,0,0
793,1/24/05,86,17,0,0,0,0,0,0,0,0,0
794,1/25/05,52,5,0,0,0,0,0,0,0,0,0
795,1/26/05,36,4,0,0,0,0,0,0,0,0,0
796,1/27/05,31,8,0,0,0,0,0,0,0,0,0
797,1/28/05,15,9,0,0,0,0,0,0,0,0,0
798,1/29/05,2,0,0,0,0,0,0,0,0,0,0
799,1/30/05,8,0,0,0,0,0,0,0,0,0,0
800,1/31/05,35,7,0,0,0,0,0,0,0,0,0
801,2/1/05,17,1,0,0,0,0,0,0,0,0,0
802,2/2/05,18,5,0,0,0,0,0,0,0,0,0
803,2/3/05,11,5,0,0,0,0,0,0,0,0,0
804,2/4/05,13,1,0,0,0,0,0,0,0,0,0
805,2/5/05,7,0,0,0,0,0,0,0,0,0,0
806,2/6/05,3,0,0,0,0,0,0,0,0,0,0
807,2/7/05,19,4,0,0,0,0,0,0,0,0,0
808,2/8/05,18,1,0,0,0,0,0,0,0,0,0
809,2/9/05,8,5,0,0,0,0,0,0,0,0,0
810,2/10/05,16,5,0,0,0,0,0,0,0,0,0
811,2/11/05,9,0,0,0,0,0,0,0,0,0,0
812,2/12/05,4,0,0,0,0,0,0,0,0,0,0
813,2/13/05,7,0,0,0,0,0,0,0,0,0,0
814,2/14/05,20,2,0,0,0,0,0,0,0,0,0
815,2/15/05,18,2,0,0,0,0,0,0,0,0,0
816,2/16/05,17,1,0,0,0,0,0,0,0,0,0
817,2/17/05,14,9,0,0,0,0,0,0,0,0,0
818,2/18/05,2,3,0,0,0,0,0,0,0,0,0
819,2/19/05,6,0,0,0,0,0,0,0,0,0,0
820,2/20/05,5,0,0,0,0,0,0,0,0,0,0
821,2/21/05,10,1,0,0,0,0,0,0,0,0,0
822,2/22/05,21,3,0,0,0,0,0,0,0,0,0
823,2/23/05,20,5,0,0,0,0,0,0,0,0,0
824,2/24/05,12,2,0,0,0,0,0,0,0,0,0
825,2/25/05,16,2,0,0,0,0,0,0,0,0,0
826,2/26/05,8,0,0,0,0,0,0,0,0,0,0
827,2/27/05,9,1,0,0,0,0,0,0,0,0,0
828,2/28/05,15,3,0,0,0,0,0,0,0,0,0
829,3/1/05,22,6,0,0,0,0,0,0,0,0,0
830,3/2/05,12,5,0,0,0,0,0,0,0,0,0
831,3/3/05,16,5,0,0,0,0,0,0,0,0,0
832,3/4/05,3,3,0,0,0,0,0,0,0,0,0
833,3/5/05,3,0,0,0,0,0,0,0,0,0,0
834,3/6/05,6,0,0,0,0,0,0,0,0,0,0
835,3/7/05,16,4,0,0,0,0,0,0,0,0,0
836,3/8/05,12,1,0,0,0,0,0,0,0,0,0
837,3/9/05,17,3,0,0,0,0,0,0,0,0,0
838,3/10/05,13,1,0,0,0,0,0,0,0,0,0
839,3/11/05,9,3,0,0,0,0,0,0,0,0,0
840,3/12/05,3,0,0,0,0,0,0,0,0,0,0
841,3/13/05,9,1,0,0,0,0,0,0,0,0,0
842,3/14/05,10,1,0,0,0,0,0,0,0,0,0
843,3/15/05,7,5,0,0,0,0,0,0,0,0,0
844,3/16/05,19,2,0,0,0,0,0,0,0,0,0
845,3/17/05,16,4,0,0,0,0,0,0,0,0,0
846,3/18/05,19,4,0,0,0,0,0,0,0,0,0
847,3/19/05,2,0,0,0,0,0,0,0,0,0,0
848,3/20/05,7,0,0,0,0,0,0,0,0,0,0
849,3/21/05,19,5,0,0,0,0,0,0,0,0,0
850,3/22/05,26,3,0,0,0,0,0,0,0,0,0
851,3/23/05,33,4,0,0,0,0,0,0,0,0,0
852,3/24/05,18,6,0,0,0,0,0,0,0,0,0
853,3/25/05,7,4,0,0,0,0,0,0,0,0,0
854,3/26/05,13,0,0,0,0,0,0,0,0,0,0
855,3/27/05,23,0,0,0,0,0,0,0,0,0,0
856,3/28/05,39,6,0,0,0,0,0,0,0,0,0
857,3/29/05,22,5,0,0,0,0,0,0,0,0,0
858,3/30/05,33,7,0,0,0,0,0,0,0,0,0
859,3/31/05,10,1,0,0,0,0,0,0,0,0,0
860,4/1/05,14,5,0,0,0,0,0,0,0,0,0
861,4/2/05,5,0,0,0,0,0,0,0,0,0,0
862,4/3/05,3,0,0,0,0,0,0,0,0,0,0
863,4/4/05,26,13,0,0,0,0,0,0,0,0,0
864,4/5/05,22,2,0,0,0,0,0,0,0,0,0
865,4/6/05,18,10,0,0,0,0,0,0,0,0,0
866,4/7/05,15,5,0,0,0,0,0,0,0,0,0
867,4/8/05,9,5,0,0,0,0,0,0,0,0,0
868,4/9/05,1,0,0,0,0,0,0,0,0,0,0
869,4/10/05,9,0,0,0,0,0,0,0,0,0,0
870,4/11/05,12,0,0,0,0,0,0,0,0,0,0
871,4/12/05,12,3,0,0,0,0,0,0,0,0,0
872,4/13/05,6,2,0,0,0,0,0,0,0,0,0
873,4/14/05,14,2,0,0,0,0,0,0,0,0,0
874,4/15/05,5,1,0,0,0,0,0,0,0,0,0
875,4/16/05,2,0,0,0,0,0,0,0,0,0,0
876,4/17/05,12,0,0,0,0,0,0,0,0,0,0
877,4/18/05,15,4,0,0,0,0,0,0,0,0,0
878,4/19/05,14,2,0,0,0,0,0,0,0,0,0
879,4/20/05,7,2,0,0,0,0,0,0,0,0,0
880,4/21/05,5,1,0,0,0,0,0,0,0,0,0
881,4/22/05,3,0,0,0,0,0,0,0,0,0,0
882,4/23/05,1,0,0,0,0,0,0,0,0,0,0
883,4/24/05,2,0,0,0,0,0,0,0,0,0,0
884,4/25/05,11,0,0,0,0,0,0,0,0,0,0
885,4/26/05,11,6,0,0,0,0,0,0,0,0,0
886,4/27/05,8,4,0,0,0,0,0,0,0,0,0
887,4/28/05,7,1,0,0,0,0,0,0,0,0,0
888,4/29/05,5,1,0,0,0,0,0,0,0,0,0
889,4/30/05,1,0,0,0,0,0,0,0,0,0,0
890,5/1/05,1,0,0,0,0,0,0,0,0,0,0
891,5/2/05,11,2,0,0,0,0,0,0,0,0,0
892,5/3/05,10,3,0,0,0,0,0,0,0,0,0
893,5/4/05,8,0,0,0,0,0,0,0,0,0,0
894,5/5/05,11,5,0,0,0,0,0,0,0,0,0
895,5/6/05,9,2,0,0,0,0,0,0,0,0,0
896,5/7/05,0,0,0,0,0,0,0,0,0,0,0
897,5/8/05,3,0,0,0,0,0,0,0,0,0,0
898,5/9/05,35,1,0,0,0,0,0,0,0,0,0
899,5/10/05,59,2,0,0,0,0,0,0,0,0,0
900,5/11/05,39,2,0,0,0,0,0,0,0,0,0
901,5/12/05,27,1,0,0,0,0,0,0,0,0,0
902,5/13/05,19,3,0,0,0,0,0,0,0,0,0
903,5/14/05,7,0,0,0,0,0,0,0,0,0,0
904,5/15/05,14,0,0,0,0,0,0,0,0,0,0
905,5/16/05,26,0,0,0,0,0,0,0,0,0,0
906,5/17/05,23,0,0,0,0,0,0,0,0,0,0
907,5/18/05,20,3,0,0,0,0,0,0,0,0,0
908,5/19/05,16,5,0,0,0,0,0,0,0,0,0
909,5/20/05,9,0,0,0,0,0,0,0,0,0,0
910,5/21/05,5,0,0,0,0,0,0,0,0,0,0
911,5/22/05,11,0,0,0,0,0,0,0,0,0,0
912,5/23/05,17,0,0,0,0,0,0,0,0,0,0
913,5/24/05,12,2,0,0,0,0,0,0,0,0,0
914,5/25/05,14,4,0,0,0,0,0,0,0,0,0
915,5/26/05,13,0,0,0,0,0,0,0,0,0,0
